customer_key,customer_id,first_name,last_name,email,signup_date,birth_year,acquisition_channel_key,home_geography_key
5806,CUST-005806,Joseph,Harris,joseph.harris5806@example.com,2025-01-03,1989,1,29
5807,CUST-005807,Richard,Thompson,richard.thompson5807@example.com,2025-08-02,1988,3,30
5808,CUST-005808,Lisa,Sanchez,lisa.sanchez5808@example.com,2025-11-14,1979,1,39
5809,CUST-005809,John,Smith,john.smith5809@example.com,2025-06-02,1971,4,15
5810,CUST-005810,William,Walker,william.walker5810@example.com,2025-04-15,2004,4,31
5811,CUST-005811,Barbara,Lewis,barbara.lewis5811@example.com,2025-06-05,1972,6,28
5812,CUST-005812,David,Anderson,david.anderson5812@example.com,2025-06-24,1973,1,46
5813,CUST-005813,Elizabeth,Smith,elizabeth.smith5813@example.com,2025-05-05,1974,3,18
5814,CUST-005814,Donna,Perez,donna.perez5814@example.com,2025-09-16,1981,2,24
5815,CUST-005815,Emily,Perez,emily.perez5815@example.com,2025-04-13,1968,6,2
5816,CUST-005816,Michael,Hernandez,michael.hernandez5816@example.com,2025-09-15,1977,3,12
5817,CUST-005817,Susan,Sanchez,susan.sanchez5817@example.com,2025-08-06,1990,1,21
5818,CUST-005818,Karen,Walker,karen.walker5818@example.com,2025-03-31,1987,3,28
5819,CUST-005819,Donna,Allen,donna.allen5819@example.com,2025-05-24,1992,1,8
5820,CUST-005820,Michelle,Brown,michelle.brown5820@example.com,2025-03-30,1981,3,1
5821,CUST-005821,Joseph,Young,joseph.young5821@example.com,2025-07-04,1995,3,34
5822,CUST-005822,Michael,Gonzalez,michael.gonzalez5822@example.com,2025-03-21,1979,4,34
5823,CUST-005823,Mark,Perez,mark.perez5823@example.com,2025-08-01,1988,1,12
5824,CUST-005824,Jessica,Brown,jessica.brown5824@example.com,2025-07-09,1990,3,24
5825,CUST-005825,David,Sanchez,david.sanchez5825@example.com,2025-06-18,1997,4,20
5826,CUST-005826,Kevin,Jones,kevin.jones5826@example.com,2025-09-14,1991,4,43
5827,CUST-005827,Jessica,Allen,jessica.allen5827@example.com,2025-09-15,1970,5,2
5828,CUST-005828,Christopher,Davis,christopher.davis5828@example.com,2025-05-22,1984,2,44
5829,CUST-005829,Jennifer,Thomas,jennifer.thomas5829@example.com,2025-07-24,1979,2,29
5830,CUST-005830,Daniel,Rodriguez,daniel.rodriguez5830@example.com,2025-09-18,1969,1,29
5831,CUST-005831,Michael,Torres,michael.torres5831@example.com,2025-12-02,1992,2,11
5832,CUST-005832,Mary,Rodriguez,mary.rodriguez5832@example.com,2025-10-16,1993,5,39
5833,CUST-005833,Richard,Taylor,richard.taylor5833@example.com,2025-06-13,1988,4,7
5834,CUST-005834,John,Thomas,john.thomas5834@example.com,2025-10-05,1986,2,12
5835,CUST-005835,Robert,Nguyen,robert.nguyen5835@example.com,2025-02-16,1980,3,19
5836,CUST-005836,Steven,Gonzalez,steven.gonzalez5836@example.com,2025-03-14,1966,3,17
5837,CUST-005837,Donna,Gonzalez,donna.gonzalez5837@example.com,2025-07-16,1975,5,39
5838,CUST-005838,Jennifer,Martinez,jennifer.martinez5838@example.com,2025-11-23,1988,2,28
5839,CUST-005839,Joseph,Clark,joseph.clark5839@example.com,2025-01-18,1980,3,30
5840,CUST-005840,David,Smith,david.smith5840@example.com,2025-12-09,1997,5,11
5841,CUST-005841,Susan,Scott,susan.scott5841@example.com,2025-10-09,1999,1,32
5842,CUST-005842,Michelle,Ramirez,michelle.ramirez5842@example.com,2025-07-22,1973,2,25
5843,CUST-005843,Mary,Gonzalez,mary.gonzalez5843@example.com,2025-11-28,1989,2,26
5844,CUST-005844,Matthew,White,matthew.white5844@example.com,2025-08-04,1987,3,33
5845,CUST-005845,James,Thompson,james.thompson5845@example.com,2025-07-27,1981,2,15
5846,CUST-005846,Donna,Clark,donna.clark5846@example.com,2025-09-08,1988,2,42
5847,CUST-005847,Richard,Hill,richard.hill5847@example.com,2025-05-05,2000,2,44
5848,CUST-005848,Nancy,Moore,nancy.moore5848@example.com,2025-08-06,1970,3,38
5849,CUST-005849,Patricia,Thompson,patricia.thompson5849@example.com,2025-09-22,1963,2,25
5850,CUST-005850,Nancy,Wilson,nancy.wilson5850@example.com,2025-02-18,1998,3,29
5851,CUST-005851,David,Lee,david.lee5851@example.com,2025-05-20,1961,4,11
5852,CUST-005852,Robert,Torres,robert.torres5852@example.com,2025-06-17,1986,2,5
5853,CUST-005853,Matthew,Davis,matthew.davis5853@example.com,2025-06-11,1983,3,12
5854,CUST-005854,Mary,Jones,mary.jones5854@example.com,2025-10-24,1981,6,8
5855,CUST-005855,Susan,King,susan.king5855@example.com,2025-09-17,1967,2,46
5856,CUST-005856,Joseph,Martin,joseph.martin5856@example.com,2025-09-12,1993,4,15
5857,CUST-005857,Joshua,Williams,joshua.williams5857@example.com,2025-10-11,1983,1,31
5858,CUST-005858,Christopher,Torres,christopher.torres5858@example.com,2025-07-13,1987,3,26
5859,CUST-005859,James,Thompson,james.thompson5859@example.com,2025-05-31,1998,3,22
5860,CUST-005860,Barbara,Thompson,barbara.thompson5860@example.com,2025-11-19,2000,1,11
5861,CUST-005861,Robert,Gonzalez,robert.gonzalez5861@example.com,2025-06-30,1984,5,27
5862,CUST-005862,William,Torres,william.torres5862@example.com,2025-05-25,2001,1,44
5863,CUST-005863,Michelle,Nguyen,michelle.nguyen5863@example.com,2025-01-19,1979,1,15
5864,CUST-005864,Emily,Wright,emily.wright5864@example.com,2025-12-30,1989,2,41
5865,CUST-005865,Robert,Harris,robert.harris5865@example.com,2025-03-26,1973,3,2
5866,CUST-005866,Richard,Martin,richard.martin5866@example.com,2025-01-09,1982,3,19
5867,CUST-005867,Emily,Wilson,emily.wilson5867@example.com,2025-10-01,1988,2,15
5868,CUST-005868,Mary,King,mary.king5868@example.com,2025-02-21,1987,2,32
5869,CUST-005869,Susan,Flores,susan.flores5869@example.com,2025-12-17,1974,4,29
5870,CUST-005870,Jessica,Allen,jessica.allen5870@example.com,2025-03-27,1971,3,27
5871,CUST-005871,Emily,Garcia,emily.garcia5871@example.com,2025-10-10,1992,1,13
5872,CUST-005872,John,Walker,john.walker5872@example.com,2025-09-18,1990,2,18
5873,CUST-005873,Mark,Young,mark.young5873@example.com,2025-02-06,1984,6,22
5874,CUST-005874,Emily,Scott,emily.scott5874@example.com,2025-11-07,1998,1,25
5875,CUST-005875,Kimberly,Lewis,kimberly.lewis5875@example.com,2025-06-13,1975,2,32
5876,CUST-005876,Barbara,Thomas,barbara.thomas5876@example.com,2025-12-14,1974,1,30
5877,CUST-005877,Ashley,King,ashley.king5877@example.com,2025-09-04,1999,5,32
5878,CUST-005878,Donald,Lopez,donald.lopez5878@example.com,2025-07-13,1992,4,38
5879,CUST-005879,Betty,Jackson,betty.jackson5879@example.com,2025-10-23,1973,3,28
5880,CUST-005880,Michael,Martin,michael.martin5880@example.com,2025-06-11,1995,2,30
5881,CUST-005881,Karen,Martin,karen.martin5881@example.com,2025-12-14,1975,4,40
5882,CUST-005882,David,Clark,david.clark5882@example.com,2025-12-02,1973,3,2
5883,CUST-005883,Kimberly,White,kimberly.white5883@example.com,2025-02-23,1977,1,34
5884,CUST-005884,Margaret,Walker,margaret.walker5884@example.com,2025-05-08,1976,3,28
5885,CUST-005885,Sandra,Ramirez,sandra.ramirez5885@example.com,2025-05-27,1978,3,28
5886,CUST-005886,Patricia,Clark,patricia.clark5886@example.com,2025-09-30,2005,3,34
5887,CUST-005887,Susan,Jones,susan.jones5887@example.com,2025-10-26,1995,2,14
5888,CUST-005888,Ashley,Lee,ashley.lee5888@example.com,2025-09-18,1965,1,5
5889,CUST-005889,Daniel,Harris,daniel.harris5889@example.com,2025-04-14,1980,5,21
5890,CUST-005890,Elizabeth,Thomas,elizabeth.thomas5890@example.com,2025-06-03,1983,5,28
5891,CUST-005891,Mark,Brown,mark.brown5891@example.com,2025-06-23,2000,5,8
5892,CUST-005892,Kimberly,Rodriguez,kimberly.rodriguez5892@example.com,2025-07-26,1996,3,15
5893,CUST-005893,William,Moore,william.moore5893@example.com,2025-12-13,1978,5,41
5894,CUST-005894,Linda,King,linda.king5894@example.com,2025-12-10,1990,1,9
5895,CUST-005895,Matthew,Nguyen,matthew.nguyen5895@example.com,2025-08-25,1965,2,37
5896,CUST-005896,Susan,Walker,susan.walker5896@example.com,2025-01-13,1995,3,16
5897,CUST-005897,Donald,Scott,donald.scott5897@example.com,2025-08-16,1978,3,36
5898,CUST-005898,Joshua,Gonzalez,joshua.gonzalez5898@example.com,2025-03-04,1976,1,16
5899,CUST-005899,Jennifer,Lopez,jennifer.lopez5899@example.com,2025-12-26,1995,3,18
5900,CUST-005900,Barbara,Thompson,barbara.thompson5900@example.com,2025-05-04,1980,2,20
5901,CUST-005901,Lisa,Moore,lisa.moore5901@example.com,2025-06-24,1991,1,37
5902,CUST-005902,Christopher,Wright,christopher.wright5902@example.com,2025-09-29,1970,5,23
5903,CUST-005903,Patricia,Anderson,patricia.anderson5903@example.com,2025-06-27,1990,1,3
5904,CUST-005904,Steven,Martinez,steven.martinez5904@example.com,2025-08-09,1988,2,32
5905,CUST-005905,James,Martin,james.martin5905@example.com,2025-08-17,1984,4,6
5906,CUST-005906,Mark,Miller,mark.miller5906@example.com,2025-08-07,1974,3,22
5907,CUST-005907,David,Garcia,david.garcia5907@example.com,2025-04-10,1997,4,31
5908,CUST-005908,Anthony,Lopez,anthony.lopez5908@example.com,2025-10-04,1990,3,45
5909,CUST-005909,Susan,Martin,susan.martin5909@example.com,2025-08-13,1990,3,43
5910,CUST-005910,Barbara,Wilson,barbara.wilson5910@example.com,2025-01-11,1984,5,37
5911,CUST-005911,Kimberly,Hill,kimberly.hill5911@example.com,2025-11-30,1982,2,11
5912,CUST-005912,Susan,Sanchez,susan.sanchez5912@example.com,2025-04-18,2000,1,31
5913,CUST-005913,Charles,Harris,charles.harris5913@example.com,2025-01-22,1999,1,37
5914,CUST-005914,Steven,Smith,steven.smith5914@example.com,2025-05-01,1966,4,44
5915,CUST-005915,Patricia,Allen,patricia.allen5915@example.com,2025-05-26,1976,3,24
5916,CUST-005916,Jennifer,Ramirez,jennifer.ramirez5916@example.com,2025-05-03,1994,3,33
5917,CUST-005917,Robert,Anderson,robert.anderson5917@example.com,2025-02-18,2001,6,29
5918,CUST-005918,Jessica,Harris,jessica.harris5918@example.com,2025-08-09,1996,4,27
5919,CUST-005919,Lisa,Lee,lisa.lee5919@example.com,2025-06-06,2000,4,40
5920,CUST-005920,Sandra,Flores,sandra.flores5920@example.com,2025-07-13,1997,5,24
5921,CUST-005921,James,Allen,james.allen5921@example.com,2025-06-09,1986,1,41
5922,CUST-005922,Robert,Brown,robert.brown5922@example.com,2025-04-04,1972,5,32
5923,CUST-005923,Mary,Miller,mary.miller5923@example.com,2025-08-15,1994,3,33
5924,CUST-005924,Michelle,Miller,michelle.miller5924@example.com,2025-07-14,1970,1,24
5925,CUST-005925,Mary,Clark,mary.clark5925@example.com,2025-07-19,1983,3,30
5926,CUST-005926,Joseph,Martinez,joseph.martinez5926@example.com,2025-02-08,1989,1,33
5927,CUST-005927,Sarah,Martinez,sarah.martinez5927@example.com,2025-04-19,1977,3,34
5928,CUST-005928,Thomas,Smith,thomas.smith5928@example.com,2025-08-24,2000,1,11
5929,CUST-005929,Sandra,Hernandez,sandra.hernandez5929@example.com,2025-11-12,1986,1,33
5930,CUST-005930,Mary,Thompson,mary.thompson5930@example.com,2025-11-24,1967,1,42
5931,CUST-005931,Michael,Taylor,michael.taylor5931@example.com,2025-10-04,1992,6,13
5932,CUST-005932,Ashley,Garcia,ashley.garcia5932@example.com,2025-05-11,1988,4,34
5933,CUST-005933,John,Hernandez,john.hernandez5933@example.com,2025-10-16,1968,5,16
5934,CUST-005934,Donna,Lopez,donna.lopez5934@example.com,2025-03-22,2005,4,45
5935,CUST-005935,Emily,Jones,emily.jones5935@example.com,2025-07-02,1976,1,45
5936,CUST-005936,Daniel,Rodriguez,daniel.rodriguez5936@example.com,2025-02-26,1973,5,36
5937,CUST-005937,William,Clark,william.clark5937@example.com,2025-11-07,1989,2,28
5938,CUST-005938,Patricia,Walker,patricia.walker5938@example.com,2025-04-27,1961,1,21
5939,CUST-005939,John,Anderson,john.anderson5939@example.com,2025-11-04,1993,1,14
5940,CUST-005940,Lisa,Williams,lisa.williams5940@example.com,2025-03-28,1987,3,15
5941,CUST-005941,Emily,Anderson,emily.anderson5941@example.com,2025-09-16,1964,2,22
5942,CUST-005942,Joseph,Walker,joseph.walker5942@example.com,2025-11-25,1990,2,44
5943,CUST-005943,Sarah,Martinez,sarah.martinez5943@example.com,2025-10-15,1977,4,26
5944,CUST-005944,Mary,King,mary.king5944@example.com,2025-07-30,1982,4,29
5945,CUST-005945,Jessica,Rodriguez,jessica.rodriguez5945@example.com,2025-10-30,1982,3,17
5946,CUST-005946,Patricia,Moore,patricia.moore5946@example.com,2025-12-10,1987,3,32
5947,CUST-005947,Mary,Lee,mary.lee5947@example.com,2025-03-02,1985,5,37
5948,CUST-005948,Michael,Brown,michael.brown5948@example.com,2025-11-11,2001,2,32
5949,CUST-005949,Joseph,Torres,joseph.torres5949@example.com,2025-02-24,1980,3,39
5950,CUST-005950,James,Johnson,james.johnson5950@example.com,2025-04-13,1979,2,43
5951,CUST-005951,Sarah,King,sarah.king5951@example.com,2025-07-22,1992,6,19
5952,CUST-005952,Charles,Moore,charles.moore5952@example.com,2025-11-03,1991,2,25
5953,CUST-005953,Joseph,Sanchez,joseph.sanchez5953@example.com,2025-07-13,1979,4,8
5954,CUST-005954,Thomas,Miller,thomas.miller5954@example.com,2025-03-17,2005,1,29
5955,CUST-005955,Kimberly,Hill,kimberly.hill5955@example.com,2025-04-18,1987,1,3
5956,CUST-005956,Andrew,Nguyen,andrew.nguyen5956@example.com,2025-11-17,1993,2,40
5957,CUST-005957,Linda,Sanchez,linda.sanchez5957@example.com,2025-01-10,1998,3,19
5958,CUST-005958,Mark,White,mark.white5958@example.com,2025-03-09,1980,2,43
5959,CUST-005959,Patricia,Wilson,patricia.wilson5959@example.com,2025-12-08,1978,2,43
5960,CUST-005960,John,Robinson,john.robinson5960@example.com,2025-06-11,1997,4,38
5961,CUST-005961,Nancy,Thomas,nancy.thomas5961@example.com,2025-09-07,1990,2,43
5962,CUST-005962,Joseph,Flores,joseph.flores5962@example.com,2025-04-23,2005,6,17
5963,CUST-005963,Jessica,Hill,jessica.hill5963@example.com,2025-07-07,1998,3,1
5964,CUST-005964,Kimberly,Wright,kimberly.wright5964@example.com,2025-06-27,1996,3,42
5965,CUST-005965,Jessica,Jackson,jessica.jackson5965@example.com,2025-12-27,1972,1,32
5966,CUST-005966,Ashley,Martin,ashley.martin5966@example.com,2025-08-22,1962,2,45
5967,CUST-005967,Mark,Robinson,mark.robinson5967@example.com,2025-01-19,1993,3,44
5968,CUST-005968,Anthony,Robinson,anthony.robinson5968@example.com,2025-10-01,2000,2,18
5969,CUST-005969,Nancy,Torres,nancy.torres5969@example.com,2025-09-03,1966,1,35
5970,CUST-005970,Richard,Taylor,richard.taylor5970@example.com,2025-01-11,1992,1,9
5971,CUST-005971,Donna,Miller,donna.miller5971@example.com,2025-01-27,1986,4,24
5972,CUST-005972,Ashley,Lee,ashley.lee5972@example.com,2025-08-08,1983,2,30
5973,CUST-005973,William,Miller,william.miller5973@example.com,2025-12-17,1987,4,42
5974,CUST-005974,John,Ramirez,john.ramirez5974@example.com,2025-10-23,1984,2,37
5975,CUST-005975,Joseph,Clark,joseph.clark5975@example.com,2025-05-07,1992,1,31
5976,CUST-005976,Nancy,Lewis,nancy.lewis5976@example.com,2025-10-12,1968,2,2
5977,CUST-005977,Elizabeth,Harris,elizabeth.harris5977@example.com,2025-06-17,1975,3,36
5978,CUST-005978,Emily,Martinez,emily.martinez5978@example.com,2025-10-28,1973,1,43
5979,CUST-005979,Michelle,Wright,michelle.wright5979@example.com,2025-09-18,1991,3,33
5980,CUST-005980,Donna,Jones,donna.jones5980@example.com,2025-11-16,1971,1,36
5981,CUST-005981,Daniel,Scott,daniel.scott5981@example.com,2025-06-21,1971,1,12
5982,CUST-005982,Sarah,Wilson,sarah.wilson5982@example.com,2025-08-22,1970,1,40
5983,CUST-005983,Joshua,Sanchez,joshua.sanchez5983@example.com,2025-09-10,2004,4,44
5984,CUST-005984,Thomas,Taylor,thomas.taylor5984@example.com,2025-10-08,1979,4,27
5985,CUST-005985,James,Smith,james.smith5985@example.com,2025-01-31,1978,2,17
5986,CUST-005986,Anthony,Williams,anthony.williams5986@example.com,2025-03-18,1994,5,34
5987,CUST-005987,Margaret,Martin,margaret.martin5987@example.com,2025-01-21,1989,6,44
5988,CUST-005988,Anthony,King,anthony.king5988@example.com,2025-03-24,1996,3,17
5989,CUST-005989,Karen,Martinez,karen.martinez5989@example.com,2025-08-21,1968,4,32
5990,CUST-005990,Ashley,Torres,ashley.torres5990@example.com,2025-11-03,1997,5,33
5991,CUST-005991,Kevin,Walker,kevin.walker5991@example.com,2025-12-20,1996,2,17
5992,CUST-005992,Sarah,Lewis,sarah.lewis5992@example.com,2025-07-07,1987,4,11
5993,CUST-005993,Jessica,Walker,jessica.walker5993@example.com,2025-02-04,1969,4,32
5994,CUST-005994,Elizabeth,Thompson,elizabeth.thompson5994@example.com,2025-11-28,1979,1,42
5995,CUST-005995,Sandra,Davis,sandra.davis5995@example.com,2025-10-13,1992,4,33
5996,CUST-005996,Michael,Walker,michael.walker5996@example.com,2025-05-29,1967,4,25
5997,CUST-005997,Daniel,Harris,daniel.harris5997@example.com,2025-01-31,2002,1,7
5998,CUST-005998,Betty,Young,betty.young5998@example.com,2025-08-27,1991,3,8
5999,CUST-005999,Linda,Martinez,linda.martinez5999@example.com,2025-08-18,1984,4,13
6000,CUST-006000,Mark,Ramirez,mark.ramirez6000@example.com,2025-04-20,1978,2,39
6001,CUST-006001,Barbara,Robinson,barbara.robinson6001@example.com,2025-03-22,1985,3,27
6002,CUST-006002,Susan,Allen,susan.allen6002@example.com,2025-10-08,1983,3,19
6003,CUST-006003,Betty,Rodriguez,betty.rodriguez6003@example.com,2025-03-27,1973,2,28
6004,CUST-006004,Karen,Thomas,karen.thomas6004@example.com,2025-02-06,1990,6,24
6005,CUST-006005,Christopher,Allen,christopher.allen6005@example.com,2025-06-08,1958,2,40
6006,CUST-006006,Anthony,Brown,anthony.brown6006@example.com,2025-05-25,1990,3,3
6007,CUST-006007,Robert,Wilson,robert.wilson6007@example.com,2025-08-12,1983,2,6
6008,CUST-006008,Daniel,Williams,daniel.williams6008@example.com,2025-12-06,1975,2,27
6009,CUST-006009,Mary,Flores,mary.flores6009@example.com,2025-08-30,1995,5,33
6010,CUST-006010,Patricia,Ramirez,patricia.ramirez6010@example.com,2025-07-16,1989,2,33
6011,CUST-006011,James,Lee,james.lee6011@example.com,2025-04-30,1978,1,33
6012,CUST-006012,Linda,Clark,linda.clark6012@example.com,2025-10-17,1993,2,20
6013,CUST-006013,Margaret,Jones,margaret.jones6013@example.com,2025-08-27,1985,1,36
6014,CUST-006014,Jessica,King,jessica.king6014@example.com,2025-01-17,1965,3,26
6015,CUST-006015,Matthew,Lewis,matthew.lewis6015@example.com,2025-10-13,1977,5,39
6016,CUST-006016,Daniel,Perez,daniel.perez6016@example.com,2025-07-10,1998,1,30
6017,CUST-006017,James,Thompson,james.thompson6017@example.com,2025-12-07,1991,3,25
6018,CUST-006018,Michelle,White,michelle.white6018@example.com,2025-01-19,1985,3,5
6019,CUST-006019,Charles,Garcia,charles.garcia6019@example.com,2025-03-06,1977,2,21
6020,CUST-006020,Andrew,Nguyen,andrew.nguyen6020@example.com,2025-08-11,1982,6,29
6021,CUST-006021,Kevin,Martinez,kevin.martinez6021@example.com,2025-07-24,1994,2,33
6022,CUST-006022,Barbara,Perez,barbara.perez6022@example.com,2025-12-07,1991,2,44
6023,CUST-006023,Mark,White,mark.white6023@example.com,2025-02-08,1972,1,5
6024,CUST-006024,Donna,Perez,donna.perez6024@example.com,2025-04-22,2001,6,38
6025,CUST-006025,Sarah,Taylor,sarah.taylor6025@example.com,2025-06-21,1986,1,30
6026,CUST-006026,Margaret,Hernandez,margaret.hernandez6026@example.com,2025-02-27,1996,2,18
6027,CUST-006027,Sarah,Harris,sarah.harris6027@example.com,2025-02-09,1992,6,18
6028,CUST-006028,Nancy,Thomas,nancy.thomas6028@example.com,2025-03-19,1975,1,16
6029,CUST-006029,Mark,Williams,mark.williams6029@example.com,2025-12-13,1987,6,27
6030,CUST-006030,Kimberly,Miller,kimberly.miller6030@example.com,2025-03-27,1984,2,43
6031,CUST-006031,Sarah,Williams,sarah.williams6031@example.com,2025-10-12,1984,6,30
6032,CUST-006032,Karen,Scott,karen.scott6032@example.com,2025-12-08,1977,5,13
6033,CUST-006033,David,Sanchez,david.sanchez6033@example.com,2025-09-21,1999,4,35
6034,CUST-006034,James,King,james.king6034@example.com,2025-01-10,1992,3,35
6035,CUST-006035,Nancy,Allen,nancy.allen6035@example.com,2025-01-22,1985,2,27
6036,CUST-006036,Mary,Perez,mary.perez6036@example.com,2025-01-18,1985,4,12
6037,CUST-006037,Nancy,Harris,nancy.harris6037@example.com,2025-12-30,1995,6,45
6038,CUST-006038,Margaret,Nguyen,margaret.nguyen6038@example.com,2025-10-30,2002,1,26
6039,CUST-006039,John,Miller,john.miller6039@example.com,2025-07-30,1980,3,37
6040,CUST-006040,John,Hernandez,john.hernandez6040@example.com,2025-05-29,1969,6,16
6041,CUST-006041,Elizabeth,Allen,elizabeth.allen6041@example.com,2025-02-28,1997,3,21
6042,CUST-006042,Kimberly,Gonzalez,kimberly.gonzalez6042@example.com,2025-07-23,1976,1,16
6043,CUST-006043,Michelle,Allen,michelle.allen6043@example.com,2025-10-14,1976,2,6
6044,CUST-006044,Kevin,Jones,kevin.jones6044@example.com,2025-03-30,1990,5,26
6045,CUST-006045,Joseph,Garcia,joseph.garcia6045@example.com,2025-05-13,1978,2,6
6046,CUST-006046,Ashley,Davis,ashley.davis6046@example.com,2025-08-03,1990,3,9
6047,CUST-006047,Michael,Wilson,michael.wilson6047@example.com,2025-01-12,1993,3,23
6048,CUST-006048,Karen,Thomas,karen.thomas6048@example.com,2025-09-14,1985,4,24
6049,CUST-006049,Betty,Moore,betty.moore6049@example.com,2025-06-30,2002,2,10
6050,CUST-006050,Christopher,Gonzalez,christopher.gonzalez6050@example.com,2025-03-08,1977,4,25
6051,CUST-006051,Sarah,Scott,sarah.scott6051@example.com,2025-09-08,1990,1,24
6052,CUST-006052,Susan,Torres,susan.torres6052@example.com,2025-07-06,1975,6,27
6053,CUST-006053,Christopher,Wright,christopher.wright6053@example.com,2025-07-23,1998,4,20
6054,CUST-006054,Richard,Torres,richard.torres6054@example.com,2025-05-06,1992,6,40
6055,CUST-006055,Sarah,Moore,sarah.moore6055@example.com,2025-03-14,1981,3,44
6056,CUST-006056,Andrew,Allen,andrew.allen6056@example.com,2025-03-05,1984,1,40
6057,CUST-006057,Matthew,Flores,matthew.flores6057@example.com,2025-04-11,1996,3,37
6058,CUST-006058,Sandra,Ramirez,sandra.ramirez6058@example.com,2025-12-19,1997,1,36
6059,CUST-006059,Barbara,Walker,barbara.walker6059@example.com,2025-06-24,1995,2,44
6060,CUST-006060,Kevin,Thompson,kevin.thompson6060@example.com,2025-06-23,1982,3,46
6061,CUST-006061,Robert,Hernandez,robert.hernandez6061@example.com,2025-03-10,1970,1,8
6062,CUST-006062,Jennifer,Johnson,jennifer.johnson6062@example.com,2025-08-04,1998,2,1
6063,CUST-006063,David,Harris,david.harris6063@example.com,2025-12-05,1977,2,40
6064,CUST-006064,Susan,Moore,susan.moore6064@example.com,2025-02-18,1959,4,26
6065,CUST-006065,Michelle,Jones,michelle.jones6065@example.com,2025-01-16,1978,1,34
6066,CUST-006066,Linda,King,linda.king6066@example.com,2025-08-09,1973,4,10
6067,CUST-006067,Patricia,Ramirez,patricia.ramirez6067@example.com,2025-08-05,1982,6,30
6068,CUST-006068,David,Brown,david.brown6068@example.com,2025-12-31,1968,1,5
6069,CUST-006069,James,Scott,james.scott6069@example.com,2025-04-28,1987,1,43
6070,CUST-006070,Barbara,Sanchez,barbara.sanchez6070@example.com,2025-01-10,1976,3,46
6071,CUST-006071,Donald,Flores,donald.flores6071@example.com,2025-06-27,1982,1,5
6072,CUST-006072,Elizabeth,Rodriguez,elizabeth.rodriguez6072@example.com,2025-06-16,1995,1,37
6073,CUST-006073,Thomas,Rodriguez,thomas.rodriguez6073@example.com,2025-07-04,1971,3,37
6074,CUST-006074,Sandra,Robinson,sandra.robinson6074@example.com,2025-05-10,1991,3,24
6075,CUST-006075,Kimberly,King,kimberly.king6075@example.com,2025-06-26,1996,1,9
6076,CUST-006076,Karen,Ramirez,karen.ramirez6076@example.com,2025-01-18,1995,2,44
6077,CUST-006077,Betty,Wright,betty.wright6077@example.com,2025-09-08,1986,3,23
6078,CUST-006078,Charles,Robinson,charles.robinson6078@example.com,2025-06-19,1970,3,9
6079,CUST-006079,Jessica,White,jessica.white6079@example.com,2025-12-06,1987,3,42
6080,CUST-006080,Patricia,Harris,patricia.harris6080@example.com,2025-10-23,1980,4,32
6081,CUST-006081,Barbara,King,barbara.king6081@example.com,2025-06-24,1994,3,28
6082,CUST-006082,Karen,Clark,karen.clark6082@example.com,2025-02-11,1973,4,19
6083,CUST-006083,Donna,Jackson,donna.jackson6083@example.com,2025-07-30,1978,2,45
6084,CUST-006084,John,King,john.king6084@example.com,2025-10-19,1986,2,13
6085,CUST-006085,Joseph,Torres,joseph.torres6085@example.com,2025-06-16,1983,2,21
6086,CUST-006086,David,Jones,david.jones6086@example.com,2025-02-28,1979,2,38
6087,CUST-006087,Nancy,Brown,nancy.brown6087@example.com,2025-02-14,1983,3,44
6088,CUST-006088,Margaret,Rodriguez,margaret.rodriguez6088@example.com,2025-07-25,1981,3,18
6089,CUST-006089,Daniel,Jackson,daniel.jackson6089@example.com,2025-10-16,1966,5,21
6090,CUST-006090,Jennifer,Walker,jennifer.walker6090@example.com,2025-10-11,1983,1,3
6091,CUST-006091,Mary,Williams,mary.williams6091@example.com,2025-10-09,1979,1,13
6092,CUST-006092,Thomas,Lopez,thomas.lopez6092@example.com,2025-09-16,1975,3,41
6093,CUST-006093,Barbara,Lee,barbara.lee6093@example.com,2025-02-13,1992,2,27
6094,CUST-006094,Donna,Williams,donna.williams6094@example.com,2025-10-17,1980,2,22
6095,CUST-006095,James,Allen,james.allen6095@example.com,2025-01-05,2006,2,9
6096,CUST-006096,Donald,Lopez,donald.lopez6096@example.com,2025-05-20,1997,1,11
6097,CUST-006097,Charles,Nguyen,charles.nguyen6097@example.com,2025-07-21,1989,4,27
6098,CUST-006098,Kimberly,Gonzalez,kimberly.gonzalez6098@example.com,2025-01-23,1965,2,44
6099,CUST-006099,Sandra,Martinez,sandra.martinez6099@example.com,2025-06-19,2001,3,5
6100,CUST-006100,Susan,Thomas,susan.thomas6100@example.com,2025-06-17,1995,2,30
6101,CUST-006101,Donald,Young,donald.young6101@example.com,2025-08-16,1995,5,14
6102,CUST-006102,Matthew,Perez,matthew.perez6102@example.com,2025-09-30,1972,2,24
6103,CUST-006103,James,Martin,james.martin6103@example.com,2025-12-29,1982,2,23
6104,CUST-006104,Donald,Walker,donald.walker6104@example.com,2025-02-08,1983,3,31
6105,CUST-006105,Mary,Clark,mary.clark6105@example.com,2025-02-13,1966,6,42
6106,CUST-006106,Thomas,Sanchez,thomas.sanchez6106@example.com,2025-07-21,1970,6,42
6107,CUST-006107,Sarah,Walker,sarah.walker6107@example.com,2025-03-19,1976,5,19
6108,CUST-006108,Linda,Hernandez,linda.hernandez6108@example.com,2025-05-29,1977,2,45
